text,label,source
"Newt Gingrich was fined $300,000 for ethics violations.",1,LIAR
Social science is irrefutable that children are better off being raised by a mom and a dad.,0,LIAR
"One-half of undocumented workers pay federal income taxes, which means they are paying more federal income taxes than Donald Trump pays.",1,LIAR
We are bogged down in a war that John McCain now suggests might go on for another 100 years.,0,LIAR
"Under Greg Abbott, Texas four-year-olds would be forced to undergo standardized tests.",0,LIAR
"McCain's energy plan is a ""single-answer proposition"" new domestic oil drilling.",0,LIAR
Lets start with the premise that Rhode Island already has one of the 10 strictest [gun laws] amongst all the states.,1,LIAR
"As the Democrats finally maxed out their government spending credit card Monday, Kurt Schrader continued to stand with his party leaders in failing to offer any viable long-term solution.",0,LIAR
Sherrod Brown failed to pay his own taxes three separate times.,1,LIAR
"I stayed at the Affnia hotel in Chicago and was extremely unsatisfied. I would recommend everyone to avoid this hotel. I paid $700 overall for 2 nights in a cheap, small, untidy room. Granted, I've stayed at hotels of similar quality, but never have I paid so much for one of them! I could not believe what I saw when I walked into the room...it was tiny and there was small patches of mold on the wall (that had been painted over). The breakfast I ordered wasn't terrible, but certainly wasn't good. The wifi connection was horrendously slow. If you want to spend a big buck on a hotel, fine...just don't spend it here.
",1,Spam
"On Syria, alot of the allies signed on. At the last minute, Obama backed off.",0,LIAR
Annual precipitation has increased in Rhode Island by over 12 inches in the last century.,1,LIAR
"Under Floridas voting law, a requirement to turn in voter registrations within 48 hours makes it impossible to meet the deadline if youre working right to the end of the week.",0,LIAR
"During the last election, Democrats won over a million votes more than Republicans, but because of the way districts are designed, the Republicans got 33 more members of the House of Representatives than the Democrats did.",1,LIAR
"This lovely hotel has only six floors, making it easy to get to elevators and down to reception. The building is dwarfed amongst all the skyscrapers around it. Trump's huge new tower is just down the street. The Amalfi looks recently refurbished, very modern, but warm and inviting. Bedrooms quite spacious with lovely linens and very, very comfortable beds. Bathroom quite small but roomy enough, with Aveda tolietries and constant hot water in the showers. Continental style breakfast is set out fresh every morning in front of the elevator of every floor. Great to stumble out of bed and grab a coffee etc (robes & slippers provided) without having to get dressed for a formal breakfast. Really enjoyed the Managers evening cocktail reception, especially the Amalfitinis. A nice way to relax after a hard days' shopping! Location is great for all the shops, transport, museums etc. Easy walking to everywhere. Staff also very friendly and welcoming. Would definately stay there again. 
",1,Spam
"On Sandra Day O'Connor: ""I think one reason she was a good judge is she had no judicial experience"" before she joined the Supreme Court.",0,LIAR
Some city of Atlanta employees have not had raises in eight years.,0,LIAR
"The health care bills will be mandated spending. You cant cut it, regardless of the budget circumstances.",1,LIAR
"Amiddle-class family donates $1 to charity, they get 15 cents off their income tax. Bill Gates donates $1 to charity, he takes 35 cents off his income tax.",1,LIAR
"This hotel has a good name and a good location in Chicago. Unfortunately I was very unsatisfied with this hotel. This is a luxury hotel, so you are paying luxury prices. So, I expect to get my money's worth. Unfortunately that was not the case at the InterContinental. Firstly, my room was surprisingly small and unclean and could probably use a renovation and an upgrade in the furniture. Again, this is supposed to be a luxury hotel, and it's expensive. I shouldn't be worried about why the carpet and other parts of the room seem dirty. I also had trouble getting the room to the temperature I wanted. I'm not sure if there was just a problem with the air condition in my room or if it's a problem in the whole hotel. The building is old and I suppose it has a lot of problems from being old. Secondly, I was disappointed with the quality of the service from the hotel's staff. I thought they were somewhat rude and inattentive. Thirdly, this hotel has a lot of additional expenses. I felt like they wanted to overcharge me every chance they got (use of the fitness amenities, internet, etc). When I'm already paying so much for a hotel room, I get very irritated when I feel I'm being nickel-and-dimed every chance they get. This hotel has a nice looking building, and again, it's in a terrific location. But I really don't think it's worth the expense. There are so many other hotels in Chicago to choose from that are so much better.
",1,Spam
"Ive been a cop in Lake County, Michigan, since 1982 thereabout. I conduct federal raids with the DEA and ATF and U.S. Marshals and the FBI and Texas Rangers.",0,LIAR
Says President Obama promised hed keep unemployment below 8 percent if the stimulus passed.,0,LIAR
The National Rifle Association was founded by religious leaders who wanted to protect freed slaves from the Ku Klux Klan.,0,LIAR
"When ICE releases illegal immigrants, a lot of those people are not from Honduras and Mexico. Theyre from Iraq and Somalia and Russia.",0,LIAR
Says our taxes have doubled with Rick Perry in office.,0,LIAR
Laurie Monnes Anderson voted to let violent criminals out of jail early.,1,LIAR
"The Obama administration willfully leaked the existence of STUXNET (a computer worm used against Iran), allowing our enemies to learn more of our secrets and of our operations.",1,LIAR
"Says Democratic challenger for his N.C. House seat raised taxes on clothing, school supplies even baby diapers!",0,LIAR
"I really like this person, she’s loving, she’s caring, she’s sweet, she’s always there when I need her.  Every time we hang out we have fun. Um we talk about things I don’t talk about with my other friends or associates. She’s always there when I need somebody to lay my head on, my shoulder on, to cry on.  Um she always makes me laugh, she’s so funny like every time we hang out we’re laughing literally the whole entire time.  We have so many similarities we have like everything in common so we never really have any arguments.  We just have so much fun together I really love her.  ",1,MU3D
"Less than 2 percent of illegals are picking crops, but 41 percent are on welfare.",0,LIAR
"When you look at the number of crashes before the cameras were installed compared to after, theyre virtually the same.",1,LIAR
FACT: Nothing in #Obamacare forces people out of their health plans.,0,LIAR
Prop 56 cheats schools out of at least $600 million.,0,LIAR
I never considered myself a maverick.,0,LIAR
"My wife and I came to spend the weekend in downtown Chicago for shopping and we found this Conrad hotel well located close to everything downtown and of a size that doesn't make you feel lost in the Convention world. We have had this feeling when staying at larger hotels in the past. Our Suite has view on Michigan avenue with a bit of the Lake at the end. Staff was very professional, pleasant and friendly making us feel very comfortable. Internet is free n the rooms and I am making my review from there. 
",1,Spam
"We have one of the most expensive General Assemblies, per capita, in the entire country.",1,LIAR
"Worst high priced hotel I've ever stayed at! I had a business meeting in Chicago and heard good reviews from a few co-workers thought it would be a nice place to stay but was a little upset with my experience with Swissotel in Chicago.Front desk clerk was very rude at check in, valet parking was great until they brought my SUV around front with a quarter size dent in the passenger size door, the hotel refused to pay for the damages. The room was very beautiful besides the faint mildew smell in the room. Room service was great and very pleasing!Our business meeting took place in the St Gallen room where our meeting took a little disruptive turn, there was construction going on during that time and was very hard to hear the announcer in our meeting. Other than that the hotel was beautiful but the stay wasn't as great as i expected, you may want to book somewhere else if you have a business meeting to attend in Chicago.
",1,Spam
"During my recent trip to Chicago, I stayed at the Ambassador East hotel, which is located in the downtown are. I have to say I was not pleased with my stay there. For one, I had requested that my room have one king sized bed when I called for reservations, however, when I arrived, the hotel lobby clerk said they did not have any king sized beds left and I had to settle with two double sized beds. When I told the clerk that a king sized was promised when i made the reservation, he just shrugged his shoulders. When I got to my room, I found it to be very small. There was supposed to be a small refrigerator in the room. There wasn't, although I did not bother to complain after all it did when they gave me the wrong bed. At night, there seemed to be some sort of convention being held at the hotel. I did not figure what the convention was for, but their attendees liked to stay up until the early morning and made way too much noise. I called the front desk several times complaining about the noise. Each time they assured me they would deal with the noise, but the racket never dissipated and I finally gave up getting any sleep. I did go back to the lobby before my trip ended to complain of the poor service that they have given me, the manager said that she felt sorry for the trouble I had been having at the hotel, but did not offer any refund or consolation for the trouble. When I left the Ambassador East, I vowed that if I ever returned to Chigaco, I would never stay at this place again.
",1,Spam
There is debate among constitutional scholars about whether the First Amendment will continue to protect faith leaders from being forced to perform marriages against their religious beliefs.,0,LIAR
Says a quote at the top of the redesigned website for the Department of Justice comes from a socialist who wanted to impose global common law.,0,LIAR
The last three days of early voting happen to be the most populated days of voting that we have in early voting.,1,LIAR
Austin mayoral candidate Mike Martinez takes corporate money.,0,LIAR
"I do not like one of my previous friends. She used to be my friend, um, she started rumors about me and she lied to me. We almost, um, we had a relationship for a while but then she got all crazy and psycho and then she started like ganging up with my other friends against me and it was just crazy and then she sent me like a hatful email talking about how I'm a terrible person    and I'm never going to amount to anything and it just got really crazy and she's just so, like nasty and so self-defeated and that just pissed me off like in general, just how deceitful and how much she lied.",1,MU3D
The Cathedral of Christ the King is one of the Archdiocese of Atlantas largest and fastest-growing parishes.,1,LIAR
The economy always does better when theres a Democrat in the White House.,1,LIAR
28 percent of Kentuckians dont have any online access.,1,LIAR
Salaries for Virginias teachers are below the national average.,1,LIAR
Says Donald Trump bans disabled veterans from his high rise.,0,LIAR
"Says when an interviewer asked Donald Trump if he treats women with respect, Trump replied, I cant say that.",0,LIAR
AIDS was transmitted to humans because one guy had sex with a monkey and then started having sex with men.,0,LIAR
Says Milwaukee County buses are no less safe now than a year or two ago.,0,LIAR
John Boozman is excited about putting a 23 percent national sales tax on everything you buy.,1,LIAR
Says South Carolina Gov. Nikki Haley is an immigrant.,0,LIAR
One person has been fired at the Veterans Administration for withholding services.,0,LIAR
Says the Donald J.Trump Foundations money is his money.,0,LIAR
U.S. Rep. Allen West wants to bring back earmarks.,0,LIAR
"This was a gorgeous hotel from the outside and in the lobby. However, when we reached the elevator things started to look quite dingy. Our bathrooms in our room had grout that was in need of a deep scrubbing and had an overall appearance of dirty. Wireless internet is available, but that's an additional fee. Are you kidding? Even the roach motel offers wireless for free! Also, the fitness room was available for only $15 per day. Wow, I thought the room rate was enough to cover that. When I used the coffee supplies in the room, they were not replenished. I called the next morning requesting more and was told that wasn't housekeeping's area but they would send some up. No kidding, nearly 90 minutes later I got the cream and sugar! Glad I wasn't in a big hurry. I'll definitely be staying next door for half the cost and a lot better accommodations the next time I'm in Chicago!
",1,Spam
"I first walk into the beautifully decorated lobby of the Affinia Chicago hotel where I'm greeted by name by the concierge. He tells me that they have taken the liberty of customizing the room to my profile from when I booked the stay. He shows me to my room (paying careful attention to my bags, and ensuring that I needn't lift a finger) sure enough, the down pillow I had selcted from the dream pillow menu sits proudly atop the queen of the domain, which by the way is covered with the softest of bedspreads making me wonder if they didn't literally drag a cloud in here and fit it on my bed. I notice that there's a display of champagne and cupcakes (!) atop the dresser and my 'experience kit' which comes complete with an ipod shuffle downloaded with only my favorite workout tracks, and a yoga mat. namaste. Unable to resist the urge to inspect the bathroom, I find that not only is there a marble tiled invisible glass shower, but a jacuzzi, lined with candles of vanilla, deep enough to bathe a walrus. Feeling girlish, I run the water and test before going to dinner. The Hotel's restraunt C-house offers the most delicious seafood menu that makes you think you're dining with the kings of paradise. or at least eating in the Caribbean itself. hmm, I should have brought a date.
",1,Spam
The state bureaucracy Jane Norton managed grew by $43 million in just three years.,1,LIAR
"When Mitt Romney was governor, Massachusetts ... (had) more debt per person than any other state in the country.",1,LIAR
"During the Bush administration, you actually had a prominent liberal write a book about how Bush was preparing for a fascist takeover of this country.",1,LIAR
"Hyatt Regency Chicago seemed like a nice place to stay, but we didn't like it very much. The renovations were cheap and poorly done (our bathroom faucet was leaky and the carpet had bumps in it.) The staff was RUDE! I was trying to find a good cab service, and the guy behind the front desk made me wait for 20 minutes while he was finishing a phone call! Couldn't he have at least called someone else to help me? The 'Babies Travel Lite' gave us the wrong sized diapers, so we had to go find some anyway, and with the hotel being located in the heart of the city that meant we found some unsavory characters along the way.
",1,Spam
"My wife and I redeemed some of my Hilton Reward Points to stay a few nights at the Palmer House. The hotel is absolutely beautiful. From the moment you walk into the lobby you can tell that this place is nice. As we were Diamond members we got upgraded to a suite which was great because we were provided access to their executive lounge (free food & drinks). The service was excellent and the location of the hotel is within walking distance of many sights on the south side of Chicago. I would definitely recommend this hotel to anyone interested in coming to Chicago. 
",1,Spam
Ive been involved in prosecuting a terrorist member of ISIS.,0,LIAR
"When we got checked and arrived at our room the first thing we noticed was the light didn't come on when we flipped the switch upon entering. The room was not very clean at all. Dust had collected on the back of the tv and on the stand behind it, on the window sill and stains on the carpet. We had requested wireless internet service but it was down the entire first night. The mattress was very hard making for an uncomfortable night. The jacuzzi was out of order also. When asked to be moved to a different room we were informed that there were not others available.
",1,Spam
"By one leading measure, what business owners pay out in wages and salaries is now finally growing faster than what they spend on health insurance for the first time in 17 years.",1,LIAR
Says cities save an estimated $38 in dental costs for every $1 invested in fluoridation.,1,LIAR
"Teenage births cost Texas taxpayers $1.1 billion in health care, foster careand lost tax revenue in 2010 alone.",1,LIAR
Facebook has unveiled new rules to stop their users from creatingposts related in any way to religion.,0,LIAR
Dubai is the only country with huge amounts of imported workers that's actually passed legislation to give these immigrant workers a better deal in the Middle East.,0,LIAR
"Says, regarding the presence of classified information in her email, FBI Director James Comey said my answers were truthful, and what Ive said is consistent with what I have told the American people.",0,LIAR
Mickey Mouse was registered to vote (in Florida).,0,LIAR
George Allen and his colleagues in the Senate turned the biggest surplus in the history of the United States into the biggest deficit in the history of the United States.,1,LIAR
I've traveled the country advocating for the FairTax ...,0,LIAR
"In New England, Rhode Island has the second highest number of police officers being assaulted.",0,LIAR
"My husband and I stayed at the Sheraton Chicago Hotel & Towers in February. Everything about the hotel and experience was superb. The location was wonderful as well. Our room overlooked the river and we had a great view of the lake towards Navy Pier. The best part of the stay was the 'sweet sleeper' bed. It was so comfortable. The staff was friendly and helpful as well. Nothing bad to say about this Sheraton! I will stay here again! 
",1,Spam
"After booking a room over two months in advance at the Hotel Sofitel Chicago Watertower and confirming my reservation twice, I arrived to find that the front desk staff had 'no record' of my reservation and that the only rooms available were much more expensive than the room that I had reserved. When I asked to speak to a manager, it took almost half an hour for him to turn up. He did finally give me a room at the rate that I had been promised, but did not offer any compensatory discount or bonuses for my inconvenience. The room itself smelled of dog but was otherwise okay. Not worth the rate though. The website really makes this hotel seem upscale, clean, and well decorated, but the rooms are not in the style that you would expect from the lobby. The staff's response to my request to move to another room because of the obvious dog smell (which could only mean it hadn't been cleaned properly) was met with contempt. They did move me, but I did not get an apology. Will not stay again.
",1,Spam
"150,000 (oil spill) claims have been filed by Floridians, but only 40 percent of them have been paid.",1,LIAR
"I really like my friend that I met at Miami, here, last year. Uh, we play softball together and we’re always throwing partners during practice and games. Um, we are in a lot of the same psychology classes together. We do almost everything together. She’s one of the nicest people I know. Uh, we never run out of things to talk about. She always gives me advice when I need it about anything, my family and friends. And she always comes to me when she needs advice, too. Everyone I know loves her and I can’t imagine being here at Miami without her.",1,MU3D
Seth Magaziner plans to spend billions more of your money.,0,LIAR
"When my husband and I went to Amalfi Hotel we were expecting first class service. First, when we got there we learned they had given our room to another guest and we were not able to get a suite like we had booked. Room service took forever and the food was subpar. Supposedly they had planners to help explore the area, but we requested one and never saw hide nor hair of a planner. The spa staff seemed incompetent. The only positive things I can say about Amalfi Hotel was that the rooms were stylish as advertised. I give this hotel two stars.
",1,Spam
I have tremendous support from women.,0,LIAR
"Says Ted Strickland supported giving $150 billion to Iranian regime that persecutes women, Christians and gays.",0,LIAR
Says he never supported federal health care individual mandate.,0,LIAR
"We really enjoyed our stay at the Palmer House Hilton. We were in Chicago for a weekend stay, and wanted something close to State Street, and convenient to the theatre district and the museums, and Michigan Ave. shopping. This is a grand old hotel, with just about every amenity one could wish for. The lobby is fabulous, and the hotel also has some nice restaurants . Our room had a nice king sized bed, and was pretty cozy. Hotel employees were very nice and helpful to us. I would definitely recommend this hotel if you want a 'grand hotel' type experience at a reasonable price for the many amenities and in a very convenient spot in downtown Chicago. You will definitely feel special.
",1,Spam
David Dewhurst is the first lieutenant governor in history to have a personal security detail.,1,LIAR
"Says as of November, we were ranked 45th in the nation in terms of job creation, according to the U.S. Bureau of Labor Statistics.",0,LIAR
Says Iowa Republican Senate candidate Joni Ernst would privatize Social Security.,1,LIAR
"Look, I believe in accountability. In 1983, I led the effort in Arkansas to improve our schools.",1,LIAR
Florida has the most errors and exonerations from death row.,1,LIAR
The 2009 stimulus bill failed to get people back to work.,0,LIAR
"For the first time in eight years, our budget also increases funding for persons with disabilities by $36 million to help more disabled people receive community-based services.",1,LIAR
"In head-to-head polls for the general election, I beat Hillary Clinton by more than anybody, by 11 points.",1,LIAR
New provisions of the health care law bar the use offlexible spending accounts and health savings accounts to pay for aspirin and other non-prescription health needs.,1,LIAR
"Says there are probably 2 million, it could be even 3 million criminal immigrants in the country illegally.",1,LIAR
"Says if elected, he would be the first Mayor who lives east of 82nd.",1,LIAR
Ten years ago the Austin Water Utility used a total of 240.3 million gallons. Every summer since then our peak day of water use has been lower.,1,LIAR
Im the only member of the House of Representatives who raised most of his campaign funds in the last election from small contributions of less than $200.,1,LIAR
Bill Nelsons vote for the Affordable Care Act cuts $500 billion from Medicare to pay for new government programs.,0,LIAR
Colorado raked in $60 million in marijuana taxes and licensing fees in the past year.,1,LIAR
"I stayed at the Sheraton Chicago Hotel for two nights and I must say the service they rendered was quite impressive. They had very attentive and friendly staff members. The room that I stayed in was spacious for me and my husband. Their hotel restaurant served the most delicious steaks I have tasted, I ordered a classic fillet mignon and it was cooked to perfection. I would definitely stay at this hotel again if ever I come back to Chicago and would absolutely highly recommend this to my friends and family.
",1,Spam
"Atlanta now has as many visitors as Las Vegas, San Diego and Los Angeles. Orlando, Fla., and New York City still have more visitors.",1,LIAR
A proposed bill in the Florida Legislature would authorize the public hoarding of cats by feral cat activists.,1,LIAR
"Even if you took literally every single ounce of platinum in the world, it still wouldnt add up to enough needed to pay down our nations debt.",1,LIAR
A proposed U.S. Labor Department rule for children working on farms would even ban youth from operating a battery-powered screwdriver or a pressurized garden hose.,0,LIAR
I didn't say it doesn't really matter whether Gore or Bush is president.,0,LIAR
"Says an election clerk in Green Bay refused to allow early voting on the UW-Green Bay campus because she was afraid it would help Democrats, showing outrageous partisan bias.",1,LIAR
Says that as Wisconsin governor he never raised taxes.,0,LIAR
"Says that when he was governor of Utah, he worked with the state Legislature to create a flat tax that cut income taxes by 30 percent.",0,LIAR
I dont know who (Jonathan Gruber) is.,0,LIAR
Nevada is still a state that is 80 percent white voters.,0,LIAR
"I stayed at the Fairmont during a professional conference. While I have to say that for a conference, some of the meeting rooms were too small, in terms of traveler's comfort the hotel is exceptional! I can't think of a single thing about my room that wasn't perfect. The accommodations were luxurious and the hotel is conveniently situated within walking distance of many Chicago attractions. 
",1,Spam
"Upon arriving to the Hard Rock Hotel in Chicago, I was immediately impressed. The staff was friendly and checked us in quickly, which is important to me after a long trip. Our room was immaculate and decorated in a clean modern style. The bed was very comfortable, including the linens which felt high quality, unlike what you get at some other hotels. All this made for a great night sleep. Perhaps the most impressive part of our stay at the Hard Rock Hotel was their 'Party like a Rottweiler' package we added to our reservation. For an additional fee we were able to bring our pet and were provided with treats, toys and best of all the pet cam! We left our dog in the room with a pet cam and were able to watch him throughout the day on my iPhone! All in all this was a great place to stay and I'd highly recommend it to anyone who wants to travel with their pet.
",1,Spam
"I like my friend because we both started working at the same place at the same time, um we both work at the library, we have a lot of shared interests and we both like doing the same sort of things, we listen to same kind of music, um she always honest with me and I like that I can tell her anything, and she never judges me, and we always try and make each other feel good about ourselves",1,MU3D
Baseball and insurance are the only industries exempt from antitrust laws.,0,LIAR
"I recently stayed at the Sheraton for an onsite conference, and had problems from the getgo. I had problems with the check-in even though I had made arrangements beforehand to pay by company check and they have a credit card on file. The front desk clerks were kind of rude. The room was okay, not worth what I paid for. The sheets were kind of messed up and the room didn't feel very clean. They also charge for internet access, which is ridiculous. Most hotels provide free wi-fi. The conference food, which I assume is catered by the hotel, was not good at all. On the day of the check out, I had arranged for a late check-out, but in the morning before check-out time, someone else got assigned to my room and was attempting to get in! Then they locked me out of my room with my luggage still in there before my check out time. All in all, I would recommend staying somewhere else.
",1,Spam
"In the United States alone we lose more than 3,000 people a day to cancer.",0,LIAR
"All non-US citizens, illegal or not, will be provided with free health care services.",0,LIAR
"My wife and I stayed at the Amalfi on a trip to visit our son and some friends from Norway who were vacationing in the City. We were excited about staying at the Amalfi after reading the reviews here, but really disappointed in the accommodations. The web site has a photo of the 18 story building that houses the hotel. It doesn't state that the hotel only occupies the first 6 floors of the building. The rest are offices. Our room was on the 4th floor with a view of a blank brick wall about 16 feet distant. The room itself was unremarkable, with standard furnishings equivalent to a Holiday Inn. Although it is close to the best part of the City, it is tucked behind the new Trump Tower and opens on a surprisingly sketchy stretch of road/sidewalk. Our Norwegian friends, by contrast, stayed on the 33rd floor of Swissotel and had views of the Lake and Navy Pier.
",1,Spam
"Among Milwaukee Public Schools students, 86 percent are behind in reading and 80 percent are behind in math.",1,LIAR
"It doesn't make sense ""historically"" to drop out because the 1968 race was still competitive when ""Bobby Kennedy was assassinated in June in California.""",0,LIAR
"Says state Senate leaders have accepted $142,400 in campaign contributions from dentists and pharmacists during the past two years.",1,LIAR
"By fiscal year 2013, the state is expected to wipe through [HOPE scholarship] reserve funds.",1,LIAR
"Beautiful hotel, but doesn't have a lot to offer for the price. Sheets and pillowcases in the room had stains on them, TV remote would not function properly. Valet service truly needs improvement. We payed quite a bit for overnight parking, and it took them almost an hour to bring our car to us when we needed to leave. When we asked to find out what was taking so long, we got tossed back and forth between bell hop and front desk, with no answers.
",1,Spam
"Perfect location, clean and courteous staff all added up to a great stay. Its in an area with plenty of stores ( The Mile) and restaurants. Hotel lobby is on the 6th floor and the elevator to get there was annoyingly slow but overall I would highly recommend this place regardless if your there with a family, friends or on business. The subway to Wrigley is a 1/2 block away from the front door. 
",1,Spam
"First, he (Obama) opposed the surge. Then he confidently predicted that it would fail. Then he tried to prevent funding for the troops who carried out the surge.",1,LIAR
Says the United States has the worlds greatest health care system.,1,LIAR
"My recent stay at the Amalfi Hotel in Chicago couldn't have gone worse. Apart from the price of staying there and the slow response time of hotel staff I was totally let down by the food that could be found there. There are many attractions in the area and indeed leaving the hotel is the best part of the experience.
",1,Spam
Fulton County has successfully reduced the number of pregnancies among 15- to 19-year-olds.,1,LIAR
"Twenty four states have voter ID or comparable restrictions; before Barack Obama was elected, it was two.",1,LIAR
The president gave the (auto) companies to the UAW.,0,LIAR
We have seen hate crimes skyrocket in the wake of the immigration debate.,1,LIAR
A government report shows that alternatives to the Keystone XL pipeline are worse for the environment.,1,LIAR
Americans spend 6.1 billion hours a year complying with tax law. It costs us $163 billion to comply with our tax laws annually.,1,LIAR
"A new Rasmussen poll shows people ""oppose (Sotomayor's) confirmation. Only 37 percent support it.""",1,LIAR
Job creation has gotten worse each year that Scott Walker has been governor.,0,LIAR
"Wisconsins criminal threshold for drunken-driving is way out of line with states surrounding us, which have the second offense as a felony.",0,LIAR
"Barack Obama's health care plan is ""to mandate health care coverage and have a universal government-run program.""",0,LIAR
"My stay at the Homewood Suites in downtown Chicago was without a doubt one of the worst hotel experiences in my live. I was there for a week long conference. Although my reservations had been made months in advance, they did not have a suite for me when I arrived, resulting in having to stay in another hotel for the first night. Once my room was ready, I was disappointed by the cleanliness and the limitation of the kitchen: barely large enough to move around, and very few utensils to cook with. The pool was only open for limited hours, and I should not have bothered bringing a swimsuit. At night I was kept awake by the noise coming from adjacent rooms and the traffic outside. My overall experience was a stay in an overpriced suite. I will not book here ever again.
",1,Spam
"When (John) Brennan ... was asked directly Is there any geographic limitation to your drone strike program? Brennan responded and said, no, there is no limitation.",1,LIAR
One out of four corporations doesnt pay a nickel in (federal income) taxes.,1,LIAR
When I go on Letterman the ratings go up.,1,LIAR
Says Connie Mack wrote a letter to the Department of Transportation in order to get $29 million in stimulus for his congressional district.,1,LIAR
More than 50 percent of those people getting minimum wage in this state are high school students.,0,LIAR
"We've just returned from a two night stay at the Affinia Chicago and our visit was delightful. Thanks to tripadvisor reviews we were prepared for the major construction work on the facade and entrance..it was a mess. And the hotel restaurant and bar remain incomplete and unavailable. Even parts of the lobby had 'wet paint' stickers. All these things could have made for a disappointing stay. Not so!! Although we arrived very early in the day our suite was ready along with a most warm and gracious greeting from the front desk staff. After just a few minutes we felt like we were 'at home.' The suite on the 25th floor, with a fab view along a wall of windows, was sparkling fresh and clean. The bathroom lighting was outstanding and led to my bride of nearly 50 years saying that it made her look younger...she was right! Everything in and about the room was 'like-new' and very stylish. As a visitor we appreciated the very convenient location just a few steps from the Magnificient Mile and all of its ambiance. Thanks to a dedicated and gracious staff, a fantastic location, and chic decorating elements, this hotel can and will be our future hotel of choice in Chicago. The stay was short..but sweet. 
",1,Spam
Says President Barack Obama is sending a much larger (force) to deal with Ebola than ISIS is getting.,0,LIAR
Kathryn Starkey only attended half of those meetings.,1,LIAR
"When Social Security was passed, there were all kinds of lawsuits, just as there have been in the legal battle over the new health care law.",1,LIAR
"Rick Scott has destroyed over 100,000 jobs.",0,LIAR
Says Barack Obama is trying to slash funding for the Armed Pilots Program designed to prevent terror attacks.,1,LIAR
"Jimmy Langevin is having a fundraiser . . . to retire the debt from his campaign for secretary of state, which was 12 years ago.",1,LIAR
"This person was actually one of, uh, my two best friends. So, there were three of us and we would always, we were always either at this person or my other friend’s house. And actually at this person’s house, um, was the first time that I saw Austin Powers and I thought I was so cool for, um, for seeing Austin Powers because at the time I was, I was 12 or 11 or something like that and it was PG-13 and I thought it was so cool getting away with it because my parents didn't want me to know it, uh, or my parents didn’t want me to see it, I guess I should say. Uh, but yeah, we would always play ping-pong. Watch, like, R-rated movies at their house and, like, talk about girls, like, go to the movies. Like, when Transformers came out, like, oh, that was the best.",0,MU3D
"You have 200,000 to 400,000 military veterans on the street in this country on any given day.",0,LIAR
We worked together to enact ... the largest tax cut in Florida history.,0,LIAR
"Says lawyer appointed by Eric Holder to investigate government leaks helped and donated to Obamas campaign, vetting vice presidential prospects.",1,LIAR
"John McCain would ""reduce oversight of health insurance.""",1,LIAR
Says Cory Gardner championed an eight-year crusade to outlaw birth control here in Colorado.,1,LIAR
"By the time you drink your coffee, an elephant is killed for its ivory tusks.",1,LIAR
"When it comes to being effective at creating jobs (Chris Christie has not had) a record of governing for effectiveness. ... Last year, New Jersey created no net new jobs.",1,LIAR
... study after study has shown that the death penalty deters murders.,1,LIAR
"He’s never been there for me. He’s a complete idiot. Um. You know every time that I’ve ever tried to do something for him, he’s never returned the favor. He owes me a lot of money. Uh. You know, the kid, uh, he’s not an upstanding guy. He, uh, one time he came up and he, uh, stole some money out of my bag one time so I was pretty mad about that. Um. I don’t even know why I am friends with the kid. He’s a jerk.",0,MU3D
ISIS leader Abu Bakr al Baghdadi was released by Obama in 2009.,0,LIAR
Says the military accounts for about 10 percent of Floridas economy.,1,LIAR
"For every extra year that a girl stays in secondary school, her chance of getting infected with HIV/AIDS decreases by half.",1,LIAR
"Barack Obama wants to ""restore"" the estate tax that George W. Bush ""repealed.""",0,LIAR
"Sen. Joe Liebermans home state has a public option which covers about 10,000 of its citizens that was introduced by its Republican governor.",1,LIAR
We would be just like North Carolina with HB2-like (transgender bathroom) legislation. It actually passed our chamber and I vetoed it.,0,LIAR
"Says President Barack Obama said that if he doesnt turn the economy around after three years in office, hell be a one-term president.",1,LIAR
Sherrod Brown sent billions of our tax dollars to foreign countries.,0,LIAR
"President Obama himself attempted to filibuster Justice Alito, who now sits on the Supreme Court.",1,LIAR
"This year, we have added an average of 200,000 jobs per month, a majority in the private sector, a stark contrast to the Bush Administration record of losing an average of nearly 750,000 jobs per month in its last three months.",1,LIAR
"Its a good sign for Obamacare that in California, the proportion of kids who are signing up is the proportion of kids in the population.",1,LIAR
"After a recent stay at the Talbott Hotel in Chicago, I left the city with an empty pocket book. I had booked a package deal online and although the service was absolutely terrific, i didn't realize some of the amenities i was paying for included personalized key cards and room service menus. I could have done with out my room key having my name printed across it as well as the menu. When did my name printed on things become an extra amenity that cost so much money? I basically felt overcharged for the so called 'extras' included in the package i purchased. One other thing, the traffic was pretty horrible and checking in seems like it could have somehow been made simpler.
",1,Spam
Says the U.S. Constitution provides for just compensation when land is taken under eminent domain.,1,LIAR
"I used to stay at the Homewood Suites all the time on business but have not stayed there on business since 2005 - since that time my company has been doing business in the suburbs instead of downtown. During December of 2007 and this year 2008 I did stay there a few days with my family and was greeted as if I never left. There is a lady named Connie who works the breakfast shift and she greets everyone and always remembers you from years before. A wonderful lady indeed - my wife even commented to me on the way to Chicago if that lady would still be there and would still remember and yes she does! Its a great place to stay. 
",1,Spam
Congress is on a five-week vacation.,0,LIAR
Says many states are floundering under crushing deficit spending.,0,LIAR
"New Mexico moved ""up to"" sixth in the nation in job growth.",1,LIAR
